Index	UID	Province/State	County	Combined_Key
0	16	American Samoa	None	American Samoa, US
1	316	Guam	None	Guam, US
2	580	Northern Mariana Islands	None	Northern Mariana Islands, US
3	630	Puerto Rico	None	Puerto Rico, US
4	850	Virgin Islands	None	Virgin Islands, US
5	84001001	Alabama	Autauga	Autauga, Alabama, US
6	84001003	Alabama	Baldwin	Baldwin, Alabama, US
7	84001005	Alabama	Barbour	Barbour, Alabama, US
8	84001007	Alabama	Bibb	Bibb, Alabama, US
9	84001009	Alabama	Blount	Blount, Alabama, US
10	84001011	Alabama	Bullock	Bullock, Alabama, US
11	84001013	Alabama	Butler	Butler, Alabama, US
12	84001015	Alabama	Calhoun	Calhoun, Alabama, US
13	84001017	Alabama	Chambers	Chambers, Alabama, US
14	84001019	Alabama	Cherokee	Cherokee, Alabama, US
15	84001021	Alabama	Chilton	Chilton, Alabama, US
16	84001023	Alabama	Choctaw	Choctaw, Alabama, US
17	84001025	Alabama	Clarke	Clarke, Alabama, US
18	84001027	Alabama	Clay	Clay, Alabama, US
19	84001029	Alabama	Cleburne	Cleburne, Alabama, US
20	84001031	Alabama	Coffee	Coffee, Alabama, US
21	84001033	Alabama	Colbert	Colbert, Alabama, US
22	84001035	Alabama	Conecuh	Conecuh, Alabama, US
23	84001037	Alabama	Coosa	Coosa, Alabama, US
24	84001039	Alabama	Covington	Covington, Alabama, US
25	84001041	Alabama	Crenshaw	Crenshaw, Alabama, US
26	84001043	Alabama	Cullman	Cullman, Alabama, US
27	84001045	Alabama	Dale	Dale, Alabama, US
28	84001047	Alabama	Dallas	Dallas, Alabama, US
29	84001049	Alabama	DeKalb	DeKalb, Alabama, US
30	84001051	Alabama	Elmore	Elmore, Alabama, US
31	84001053	Alabama	Escambia	Escambia, Alabama, US
32	84001055	Alabama	Etowah	Etowah, Alabama, US
33	84001057	Alabama	Fayette	Fayette, Alabama, US
34	84001059	Alabama	Franklin	Franklin, Alabama, US
35	84001061	Alabama	Geneva	Geneva, Alabama, US
36	84001063	Alabama	Greene	Greene, Alabama, US
37	84001065	Alabama	Hale	Hale, Alabama, US
38	84001067	Alabama	Henry	Henry, Alabama, US
39	84001069	Alabama	Houston	Houston, Alabama, US
40	84001071	Alabama	Jackson	Jackson, Alabama, US
41	84001073	Alabama	Jefferson	Jefferson, Alabama, US
42	84001075	Alabama	Lamar	Lamar, Alabama, US
43	84001077	Alabama	Lauderdale	Lauderdale, Alabama, US
44	84001079	Alabama	Lawrence	Lawrence, Alabama, US
45	84001081	Alabama	Lee	Lee, Alabama, US
46	84001083	Alabama	Limestone	Limestone, Alabama, US
47	84001085	Alabama	Lowndes	Lowndes, Alabama, US
48	84001087	Alabama	Macon	Macon, Alabama, US
49	84001089	Alabama	Madison	Madison, Alabama, US
50	84001091	Alabama	Marengo	Marengo, Alabama, US
51	84001093	Alabama	Marion	Marion, Alabama, US
52	84001095	Alabama	Marshall	Marshall, Alabama, US
53	84001097	Alabama	Mobile	Mobile, Alabama, US
54	84001099	Alabama	Monroe	Monroe, Alabama, US
55	84001101	Alabama	Montgomery	Montgomery, Alabama, US
56	84001103	Alabama	Morgan	Morgan, Alabama, US
57	84001105	Alabama	Perry	Perry, Alabama, US
58	84001107	Alabama	Pickens	Pickens, Alabama, US
59	84001109	Alabama	Pike	Pike, Alabama, US
60	84001111	Alabama	Randolph	Randolph, Alabama, US
61	84001113	Alabama	Russell	Russell, Alabama, US
62	84001115	Alabama	St. Clair	St. Clair, Alabama, US
63	84001117	Alabama	Shelby	Shelby, Alabama, US
64	84001119	Alabama	Sumter	Sumter, Alabama, US
65	84001121	Alabama	Talladega	Talladega, Alabama, US
66	84001123	Alabama	Tallapoosa	Tallapoosa, Alabama, US
67	84001125	Alabama	Tuscaloosa	Tuscaloosa, Alabama, US
68	84001127	Alabama	Walker	Walker, Alabama, US
69	84001129	Alabama	Washington	Washington, Alabama, US
70	84001131	Alabama	Wilcox	Wilcox, Alabama, US
71	84001133	Alabama	Winston	Winston, Alabama, US
72	84002013	Alaska	Aleutians East	Aleutians East, Alaska, US
73	84002016	Alaska	Aleutians West	Aleutians West, Alaska, US
74	84002020	Alaska	Anchorage	Anchorage,Alaska,US
75	84002050	Alaska	Bethel	Bethel, Alaska, US
76	84002060	Alaska	Bristol Bay	Bristol Bay, Alaska, US
77	84002068	Alaska	Denali	Denali, Alaska, US
78	84002070	Alaska	Dillingham	Dillingham, Alaska, US
79	84002090	Alaska	Fairbanks North Star	Fairbanks North Star,Alaska,US
80	84002100	Alaska	Haines	Haines, Alaska, US
81	84002105	Alaska	Hoonah-Angoon	Hoonah-Angoon, Alaska, US
82	84002110	Alaska	Juneau	Juneau, Alaska, US
83	84002122	Alaska	Kenai Peninsula	Kenai Peninsula,Alaska,US
84	84002130	Alaska	Ketchikan Gateway	Ketchikan Gateway, Alaska, US
85	84002150	Alaska	Kodiak Island	Kodiak Island, Alaska, US
86	84002158	Alaska	Kusilvak	Kusilvak, Alaska, US
87	84002164	Alaska	Lake and Peninsula	Lake and Peninsula, Alaska, US
88	84002170	Alaska	Matanuska-Susitna	Matanuska-Susitna,Alaska,US
89	84002180	Alaska	Nome	Nome, Alaska, US
90	84002185	Alaska	North Slope	North Slope, Alaska, US
91	84002188	Alaska	Northwest Arctic	Northwest Arctic, Alaska, US
92	84002195	Alaska	Petersburg	Petersburg, Alaska, US
93	84002198	Alaska	Prince of Wales-Hyder	Prince of Wales-Hyder, Alaska, US
94	84002220	Alaska	Sitka	Sitka, Alaska, US
95	84002230	Alaska	Skagway	Skagway, Alaska, US
96	84002240	Alaska	Southeast Fairbanks	Southeast Fairbanks, Alaska, US
97	84002261	Alaska	Valdez-Cordova	Valdez-Cordova, Alaska, US
98	84002275	Alaska	Wrangell	Wrangell, Alaska, US
99	84002282	Alaska	Yakutat	Yakutat, Alaska, US
100	84002290	Alaska	Yukon-Koyukuk	Yukon-Koyukuk, Alaska, US
101	84004001	Arizona	Apache	Apache, Arizona, US
102	84004003	Arizona	Cochise	Cochise, Arizona, US
103	84004005	Arizona	Coconino	Coconino, Arizona, US
104	84004007	Arizona	Gila	Gila, Arizona, US
105	84004009	Arizona	Graham	Graham, Arizona, US
106	84004011	Arizona	Greenlee	Greenlee, Arizona, US
107	84004012	Arizona	La Paz	La Paz, Arizona, US
108	84004013	Arizona	Maricopa	Maricopa, Arizona, US
109	84004015	Arizona	Mohave	Mohave, Arizona, US
110	84004017	Arizona	Navajo	Navajo, Arizona, US
111	84004019	Arizona	Pima	Pima, Arizona, US
112	84004021	Arizona	Pinal	Pinal, Arizona, US
113	84004023	Arizona	Santa Cruz	Santa Cruz, Arizona, US
114	84004025	Arizona	Yavapai	Yavapai, Arizona, US
115	84004027	Arizona	Yuma	Yuma, Arizona, US
116	84005001	Arkansas	Arkansas	Arkansas, Arkansas, US
117	84005003	Arkansas	Ashley	Ashley, Arkansas, US
118	84005005	Arkansas	Baxter	Baxter, Arkansas, US
119	84005007	Arkansas	Benton	Benton, Arkansas, US
120	84005009	Arkansas	Boone	Boone, Arkansas, US
121	84005011	Arkansas	Bradley	Bradley, Arkansas, US
122	84005013	Arkansas	Calhoun	Calhoun, Arkansas, US
123	84005015	Arkansas	Carroll	Carroll, Arkansas, US
124	84005017	Arkansas	Chicot	Chicot, Arkansas, US
125	84005019	Arkansas	Clark	Clark, Arkansas, US
126	84005021	Arkansas	Clay	Clay, Arkansas, US
127	84005023	Arkansas	Cleburne	Cleburne, Arkansas, US
128	84005025	Arkansas	Cleveland	Cleveland, Arkansas, US
129	84005027	Arkansas	Columbia	Columbia, Arkansas, US
130	84005029	Arkansas	Conway	Conway, Arkansas, US
131	84005031	Arkansas	Craighead	Craighead, Arkansas, US
132	84005033	Arkansas	Crawford	Crawford, Arkansas, US
133	84005035	Arkansas	Crittenden	Crittenden, Arkansas, US
134	84005037	Arkansas	Cross	Cross, Arkansas, US
135	84005039	Arkansas	Dallas	Dallas, Arkansas, US
136	84005041	Arkansas	Desha	Desha, Arkansas, US
137	84005043	Arkansas	Drew	Drew, Arkansas, US
138	84005045	Arkansas	Faulkner	Faulkner, Arkansas, US
139	84005047	Arkansas	Franklin	Franklin, Arkansas, US
140	84005049	Arkansas	Fulton	Fulton, Arkansas, US
141	84005051	Arkansas	Garland	Garland, Arkansas, US
142	84005053	Arkansas	Grant	Grant, Arkansas, US
143	84005055	Arkansas	Greene	Greene, Arkansas, US
144	84005057	Arkansas	Hempstead	Hempstead, Arkansas, US
145	84005059	Arkansas	Hot Spring	Hot Spring, Arkansas, US
146	84005061	Arkansas	Howard	Howard, Arkansas, US
147	84005063	Arkansas	Independence	Independence, Arkansas, US
148	84005065	Arkansas	Izard	Izard, Arkansas, US
149	84005067	Arkansas	Jackson	Jackson, Arkansas, US
150	84005069	Arkansas	Jefferson	Jefferson, Arkansas, US
151	84005071	Arkansas	Johnson	Johnson, Arkansas, US
152	84005073	Arkansas	Lafayette	Lafayette, Arkansas, US
153	84005075	Arkansas	Lawrence	Lawrence, Arkansas, US
154	84005077	Arkansas	Lee	Lee, Arkansas, US
155	84005079	Arkansas	Lincoln	Lincoln, Arkansas, US
156	84005081	Arkansas	Little River	Little River, Arkansas, US
157	84005083	Arkansas	Logan	Logan, Arkansas, US
158	84005085	Arkansas	Lonoke	Lonoke, Arkansas, US
159	84005087	Arkansas	Madison	Madison, Arkansas, US
160	84005089	Arkansas	Marion	Marion, Arkansas, US
161	84005091	Arkansas	Miller	Miller, Arkansas, US
162	84005093	Arkansas	Mississippi	Mississippi, Arkansas, US
163	84005095	Arkansas	Monroe	Monroe, Arkansas, US
164	84005097	Arkansas	Montgomery	Montgomery, Arkansas, US
165	84005099	Arkansas	Nevada	Nevada, Arkansas, US
166	84005101	Arkansas	Newton	Newton, Arkansas, US
167	84005103	Arkansas	Ouachita	Ouachita, Arkansas, US
168	84005105	Arkansas	Perry	Perry, Arkansas, US
169	84005107	Arkansas	Phillips	Phillips, Arkansas, US
170	84005109	Arkansas	Pike	Pike, Arkansas, US
171	84005111	Arkansas	Poinsett	Poinsett, Arkansas, US
172	84005113	Arkansas	Polk	Polk, Arkansas, US
173	84005115	Arkansas	Pope	Pope, Arkansas, US
174	84005117	Arkansas	Prairie	Prairie, Arkansas, US
175	84005119	Arkansas	Pulaski	Pulaski, Arkansas, US
176	84005121	Arkansas	Randolph	Randolph, Arkansas, US
177	84005123	Arkansas	St. Francis	St. Francis, Arkansas, US
178	84005125	Arkansas	Saline	Saline, Arkansas, US
179	84005127	Arkansas	Scott	Scott, Arkansas, US
180	84005129	Arkansas	Searcy	Searcy, Arkansas, US
181	84005131	Arkansas	Sebastian	Sebastian, Arkansas, US
182	84005133	Arkansas	Sevier	Sevier, Arkansas, US
183	84005135	Arkansas	Sharp	Sharp, Arkansas, US
184	84005137	Arkansas	Stone	Stone, Arkansas, US
185	84005139	Arkansas	Union	Union, Arkansas, US
186	84005141	Arkansas	Van Buren	Van Buren, Arkansas, US
187	84005143	Arkansas	Washington	Washington, Arkansas, US
188	84005145	Arkansas	White	White, Arkansas, US
189	84005147	Arkansas	Woodruff	Woodruff, Arkansas, US
190	84005149	Arkansas	Yell	Yell, Arkansas, US
191	84006001	California	Alameda	Alameda, California, US
192	84006003	California	Alpine	Alpine, California, US
193	84006005	California	Amador	Amador, California, US
194	84006007	California	Butte	Butte, California, US
195	84006009	California	Calaveras	Calaveras, California, US
196	84006011	California	Colusa	Colusa, California, US
197	84006013	California	Contra Costa	Contra Costa, California, US
198	84006015	California	Del Norte	Del Norte, California, US
199	84006017	California	El Dorado	El Dorado, California, US
200	84006019	California	Fresno	Fresno, California, US
201	84006021	California	Glenn	Glenn, California, US
202	84006023	California	Humboldt	Humboldt, California, US
203	84006025	California	Imperial	Imperial, California, US
204	84006027	California	Inyo	Inyo, California, US
205	84006029	California	Kern	Kern, California, US
206	84006031	California	Kings	Kings, California, US
207	84006033	California	Lake	Lake, California, US
208	84006035	California	Lassen	Lassen, California, US
209	84006037	California	Los Angeles	Los Angeles, California, US
210	84006039	California	Madera	Madera, California, US
211	84006041	California	Marin	Marin, California, US
212	84006043	California	Mariposa	Mariposa, California, US
213	84006045	California	Mendocino	Mendocino, California, US
214	84006047	California	Merced	Merced, California, US
215	84006049	California	Modoc	Modoc, California, US
216	84006051	California	Mono	Mono, California, US
217	84006053	California	Monterey	Monterey, California, US
218	84006055	California	Napa	Napa, California, US
219	84006057	California	Nevada	Nevada, California, US
220	84006059	California	Orange	Orange, California, US
221	84006061	California	Placer	Placer, California, US
222	84006063	California	Plumas	Plumas, California, US
223	84006065	California	Riverside	Riverside, California, US
224	84006067	California	Sacramento	Sacramento, California, US
225	84006069	California	San Benito	San Benito, California, US
226	84006071	California	San Bernardino	San Bernardino, California, US
227	84006073	California	San Diego	San Diego, California, US
228	84006075	California	San Francisco	San Francisco, California, US
229	84006077	California	San Joaquin	San Joaquin, California, US
230	84006079	California	San Luis Obispo	San Luis Obispo, California, US
231	84006081	California	San Mateo	San Mateo, California, US
232	84006083	California	Santa Barbara	Santa Barbara, California, US
233	84006085	California	Santa Clara	Santa Clara, California, US
234	84006087	California	Santa Cruz	Santa Cruz, California, US
235	84006089	California	Shasta	Shasta, California, US
236	84006091	California	Sierra	Sierra, California, US
237	84006093	California	Siskiyou	Siskiyou, California, US
238	84006095	California	Solano	Solano, California, US
239	84006097	California	Sonoma	Sonoma, California, US
240	84006099	California	Stanislaus	Stanislaus, California, US
241	84006101	California	Sutter	Sutter, California, US
242	84006103	California	Tehama	Tehama, California, US
243	84006105	California	Trinity	Trinity, California, US
244	84006107	California	Tulare	Tulare, California, US
245	84006109	California	Tuolumne	Tuolumne, California, US
246	84006111	California	Ventura	Ventura, California, US
247	84006113	California	Yolo	Yolo, California, US
248	84006115	California	Yuba	Yuba, California, US
249	84008001	Colorado	Adams	Adams, Colorado, US
250	84008003	Colorado	Alamosa	Alamosa, Colorado, US
251	84008005	Colorado	Arapahoe	Arapahoe, Colorado, US
252	84008007	Colorado	Archuleta	Archuleta, Colorado, US
253	84008009	Colorado	Baca	Baca, Colorado, US
254	84008011	Colorado	Bent	Bent, Colorado, US
255	84008013	Colorado	Boulder	Boulder, Colorado, US
256	84008014	Colorado	Broomfield	Broomfield, Colorado, US
257	84008015	Colorado	Chaffee	Chaffee, Colorado, US
258	84008017	Colorado	Cheyenne	Cheyenne, Colorado, US
259	84008019	Colorado	Clear Creek	Clear Creek, Colorado, US
260	84008021	Colorado	Conejos	Conejos, Colorado, US
261	84008023	Colorado	Costilla	Costilla, Colorado, US
262	84008025	Colorado	Crowley	Crowley, Colorado, US
263	84008027	Colorado	Custer	Custer, Colorado, US
264	84008029	Colorado	Delta	Delta, Colorado, US
265	84008031	Colorado	Denver	Denver, Colorado, US
266	84008033	Colorado	Dolores	Dolores, Colorado, US
267	84008035	Colorado	Douglas	Douglas, Colorado, US
268	84008037	Colorado	Eagle	Eagle, Colorado, US
269	84008039	Colorado	Elbert	Elbert, Colorado, US
270	84008041	Colorado	El Paso	El Paso, Colorado, US
271	84008043	Colorado	Fremont	Fremont, Colorado, US
272	84008045	Colorado	Garfield	Garfield, Colorado, US
273	84008047	Colorado	Gilpin	Gilpin, Colorado, US
274	84008049	Colorado	Grand	Grand, Colorado, US
275	84008051	Colorado	Gunnison	Gunnison, Colorado, US
276	84008053	Colorado	Hinsdale	Hinsdale, Colorado, US
277	84008055	Colorado	Huerfano	Huerfano, Colorado, US
278	84008057	Colorado	Jackson	Jackson, Colorado, US
279	84008059	Colorado	Jefferson	Jefferson, Colorado, US
280	84008061	Colorado	Kiowa	Kiowa, Colorado, US
281	84008063	Colorado	Kit Carson	Kit Carson, Colorado, US
282	84008065	Colorado	Lake	Lake, Colorado, US
283	84008067	Colorado	La Plata	La Plata, Colorado, US
284	84008069	Colorado	Larimer	Larimer, Colorado, US
285	84008071	Colorado	Las Animas	Las Animas, Colorado, US
286	84008073	Colorado	Lincoln	Lincoln, Colorado, US
287	84008075	Colorado	Logan	Logan, Colorado, US
288	84008077	Colorado	Mesa	Mesa, Colorado, US
289	84008079	Colorado	Mineral	Mineral, Colorado, US
290	84008081	Colorado	Moffat	Moffat, Colorado, US
291	84008083	Colorado	Montezuma	Montezuma, Colorado, US
292	84008085	Colorado	Montrose	Montrose, Colorado, US
293	84008087	Colorado	Morgan	Morgan, Colorado, US
294	84008089	Colorado	Otero	Otero, Colorado, US
295	84008091	Colorado	Ouray	Ouray, Colorado, US
296	84008093	Colorado	Park	Park, Colorado, US
297	84008095	Colorado	Phillips	Phillips, Colorado, US
298	84008097	Colorado	Pitkin	Pitkin, Colorado, US
299	84008099	Colorado	Prowers	Prowers, Colorado, US
300	84008101	Colorado	Pueblo	Pueblo, Colorado, US
301	84008103	Colorado	Rio Blanco	Rio Blanco, Colorado, US
302	84008105	Colorado	Rio Grande	Rio Grande, Colorado, US
303	84008107	Colorado	Routt	Routt, Colorado, US
304	84008109	Colorado	Saguache	Saguache, Colorado, US
305	84008111	Colorado	San Juan	San Juan, Colorado, US
306	84008113	Colorado	San Miguel	San Miguel, Colorado, US
307	84008115	Colorado	Sedgwick	Sedgwick, Colorado, US
308	84008117	Colorado	Summit	Summit, Colorado, US
309	84008119	Colorado	Teller	Teller, Colorado, US
310	84008121	Colorado	Washington	Washington, Colorado, US
311	84008123	Colorado	Weld	Weld, Colorado, US
312	84008125	Colorado	Yuma	Yuma, Colorado, US
313	84009001	Connecticut	Fairfield	Fairfield, Connecticut, US
314	84009003	Connecticut	Hartford	Hartford, Connecticut, US
315	84009005	Connecticut	Litchfield	Litchfield, Connecticut, US
316	84009007	Connecticut	Middlesex	Middlesex, Connecticut, US
317	84009009	Connecticut	New Haven	New Haven, Connecticut, US
318	84009011	Connecticut	New London	New London, Connecticut, US
319	84009013	Connecticut	Tolland	Tolland, Connecticut, US
320	84009015	Connecticut	Windham	Windham, Connecticut, US
321	84010001	Delaware	Kent	Kent, Delaware, US
322	84010003	Delaware	New Castle	New Castle, Delaware, US
323	84010005	Delaware	Sussex	Sussex, Delaware, US
324	84011001	District of Columbia	District of Columbia	District of Columbia,District of Columbia,US
325	84012001	Florida	Alachua	Alachua, Florida, US
326	84012003	Florida	Baker	Baker, Florida, US
327	84012005	Florida	Bay	Bay, Florida, US
328	84012007	Florida	Bradford	Bradford, Florida, US
329	84012009	Florida	Brevard	Brevard, Florida, US
330	84012011	Florida	Broward	Broward, Florida, US
331	84012013	Florida	Calhoun	Calhoun, Florida, US
332	84012015	Florida	Charlotte	Charlotte, Florida, US
333	84012017	Florida	Citrus	Citrus, Florida, US
334	84012019	Florida	Clay	Clay, Florida, US
335	84012021	Florida	Collier	Collier, Florida, US
336	84012023	Florida	Columbia	Columbia, Florida, US
337	84012027	Florida	DeSoto	DeSoto,Florida,US
338	84012029	Florida	Dixie	Dixie, Florida, US
339	84012031	Florida	Duval	Duval, Florida, US
340	84012033	Florida	Escambia	Escambia, Florida, US
341	84012035	Florida	Flagler	Flagler, Florida, US
342	84012037	Florida	Franklin	Franklin, Florida, US
343	84012039	Florida	Gadsden	Gadsden, Florida, US
344	84012041	Florida	Gilchrist	Gilchrist, Florida, US
345	84012043	Florida	Glades	Glades, Florida, US
346	84012045	Florida	Gulf	Gulf, Florida, US
347	84012047	Florida	Hamilton	Hamilton, Florida, US
348	84012049	Florida	Hardee	Hardee, Florida, US
349	84012051	Florida	Hendry	Hendry, Florida, US
350	84012053	Florida	Hernando	Hernando, Florida, US
351	84012055	Florida	Highlands	Highlands, Florida, US
352	84012057	Florida	Hillsborough	Hillsborough, Florida, US
353	84012059	Florida	Holmes	Holmes, Florida, US
354	84012061	Florida	Indian River	Indian River, Florida, US
355	84012063	Florida	Jackson	Jackson, Florida, US
356	84012065	Florida	Jefferson	Jefferson, Florida, US
357	84012067	Florida	Lafayette	Lafayette, Florida, US
358	84012069	Florida	Lake	Lake, Florida, US
359	84012071	Florida	Lee	Lee, Florida, US
360	84012073	Florida	Leon	Leon, Florida, US
361	84012075	Florida	Levy	Levy, Florida, US
362	84012077	Florida	Liberty	Liberty, Florida, US
363	84012079	Florida	Madison	Madison, Florida, US
364	84012081	Florida	Manatee	Manatee, Florida, US
365	84012083	Florida	Marion	Marion, Florida, US
366	84012085	Florida	Martin	Martin, Florida, US
367	84012086	Florida	Miami-Dade	Miami-Dade, Florida, US
368	84012087	Florida	Monroe	Monroe, Florida, US
369	84012089	Florida	Nassau	Nassau, Florida, US
370	84012091	Florida	Okaloosa	Okaloosa, Florida, US
371	84012093	Florida	Okeechobee	Okeechobee, Florida, US
372	84012095	Florida	Orange	Orange, Florida, US
373	84012097	Florida	Osceola	Osceola, Florida, US
374	84012099	Florida	Palm Beach	Palm Beach, Florida, US
375	84012101	Florida	Pasco	Pasco, Florida, US
376	84012103	Florida	Pinellas	Pinellas, Florida, US
377	84012105	Florida	Polk	Polk, Florida, US
378	84012107	Florida	Putnam	Putnam, Florida, US
379	84012109	Florida	St. Johns	St. Johns, Florida, US
380	84012111	Florida	St. Lucie	St. Lucie, Florida, US
381	84012113	Florida	Santa Rosa	Santa Rosa, Florida, US
382	84012115	Florida	Sarasota	Sarasota, Florida, US
383	84012117	Florida	Seminole	Seminole, Florida, US
384	84012119	Florida	Sumter	Sumter, Florida, US
385	84012121	Florida	Suwannee	Suwannee, Florida, US
386	84012123	Florida	Taylor	Taylor, Florida, US
387	84012125	Florida	Union	Union, Florida, US
388	84012127	Florida	Volusia	Volusia, Florida, US
389	84012129	Florida	Wakulla	Wakulla, Florida, US
390	84012131	Florida	Walton	Walton, Florida, US
391	84012133	Florida	Washington	Washington, Florida, US
392	84013001	Georgia	Appling	Appling, Georgia, US
393	84013003	Georgia	Atkinson	Atkinson, Georgia, US
394	84013005	Georgia	Bacon	Bacon, Georgia, US
395	84013007	Georgia	Baker	Baker, Georgia, US
396	84013009	Georgia	Baldwin	Baldwin, Georgia, US
397	84013011	Georgia	Banks	Banks, Georgia, US
398	84013013	Georgia	Barrow	Barrow, Georgia, US
399	84013015	Georgia	Bartow	Bartow, Georgia, US
400	84013017	Georgia	Ben Hill	Ben Hill, Georgia, US
401	84013019	Georgia	Berrien	Berrien, Georgia, US
402	84013021	Georgia	Bibb	Bibb, Georgia, US
403	84013023	Georgia	Bleckley	Bleckley, Georgia, US
404	84013025	Georgia	Brantley	Brantley, Georgia, US
405	84013027	Georgia	Brooks	Brooks, Georgia, US
406	84013029	Georgia	Bryan	Bryan, Georgia, US
407	84013031	Georgia	Bulloch	Bulloch, Georgia, US
408	84013033	Georgia	Burke	Burke, Georgia, US
409	84013035	Georgia	Butts	Butts, Georgia, US
410	84013037	Georgia	Calhoun	Calhoun, Georgia, US
411	84013039	Georgia	Camden	Camden, Georgia, US
412	84013043	Georgia	Candler	Candler, Georgia, US
413	84013045	Georgia	Carroll	Carroll, Georgia, US
414	84013047	Georgia	Catoosa	Catoosa, Georgia, US
415	84013049	Georgia	Charlton	Charlton, Georgia, US
416	84013051	Georgia	Chatham	Chatham, Georgia, US
417	84013053	Georgia	Chattahoochee	Chattahoochee, Georgia, US
418	84013055	Georgia	Chattooga	Chattooga, Georgia, US
419	84013057	Georgia	Cherokee	Cherokee, Georgia, US
420	84013059	Georgia	Clarke	Clarke, Georgia, US
421	84013061	Georgia	Clay	Clay, Georgia, US
422	84013063	Georgia	Clayton	Clayton, Georgia, US
423	84013065	Georgia	Clinch	Clinch, Georgia, US
424	84013067	Georgia	Cobb	Cobb, Georgia, US
425	84013069	Georgia	Coffee	Coffee, Georgia, US
426	84013071	Georgia	Colquitt	Colquitt, Georgia, US
427	84013073	Georgia	Columbia	Columbia, Georgia, US
428	84013075	Georgia	Cook	Cook, Georgia, US
429	84013077	Georgia	Coweta	Coweta, Georgia, US
430	84013079	Georgia	Crawford	Crawford, Georgia, US
431	84013081	Georgia	Crisp	Crisp, Georgia, US
432	84013083	Georgia	Dade	Dade, Georgia, US
433	84013085	Georgia	Dawson	Dawson, Georgia, US
434	84013087	Georgia	Decatur	Decatur, Georgia, US
435	84013089	Georgia	DeKalb	DeKalb, Georgia, US
436	84013091	Georgia	Dodge	Dodge, Georgia, US
437	84013093	Georgia	Dooly	Dooly, Georgia, US
438	84013095	Georgia	Dougherty	Dougherty, Georgia, US
439	84013097	Georgia	Douglas	Douglas, Georgia, US
440	84013099	Georgia	Early	Early, Georgia, US
441	84013101	Georgia	Echols	Echols, Georgia, US
442	84013103	Georgia	Effingham	Effingham, Georgia, US
443	84013105	Georgia	Elbert	Elbert, Georgia, US
444	84013107	Georgia	Emanuel	Emanuel, Georgia, US
445	84013109	Georgia	Evans	Evans, Georgia, US
446	84013111	Georgia	Fannin	Fannin, Georgia, US
447	84013113	Georgia	Fayette	Fayette, Georgia, US
448	84013115	Georgia	Floyd	Floyd, Georgia, US
449	84013117	Georgia	Forsyth	Forsyth, Georgia, US
450	84013119	Georgia	Franklin	Franklin, Georgia, US
451	84013121	Georgia	Fulton	Fulton, Georgia, US
452	84013123	Georgia	Gilmer	Gilmer, Georgia, US
453	84013125	Georgia	Glascock	Glascock, Georgia, US
454	84013127	Georgia	Glynn	Glynn, Georgia, US
455	84013129	Georgia	Gordon	Gordon, Georgia, US
456	84013131	Georgia	Grady	Grady, Georgia, US
457	84013133	Georgia	Greene	Greene, Georgia, US
458	84013135	Georgia	Gwinnett	Gwinnett, Georgia, US
459	84013137	Georgia	Habersham	Habersham, Georgia, US
460	84013139	Georgia	Hall	Hall, Georgia, US
461	84013141	Georgia	Hancock	Hancock, Georgia, US
462	84013143	Georgia	Haralson	Haralson, Georgia, US
463	84013145	Georgia	Harris	Harris, Georgia, US
464	84013147	Georgia	Hart	Hart, Georgia, US
465	84013149	Georgia	Heard	Heard, Georgia, US
466	84013151	Georgia	Henry	Henry, Georgia, US
467	84013153	Georgia	Houston	Houston, Georgia, US
468	84013155	Georgia	Irwin	Irwin, Georgia, US
469	84013157	Georgia	Jackson	Jackson, Georgia, US
470	84013159	Georgia	Jasper	Jasper, Georgia, US
471	84013161	Georgia	Jeff Davis	Jeff Davis, Georgia, US
472	84013163	Georgia	Jefferson	Jefferson, Georgia, US
473	84013165	Georgia	Jenkins	Jenkins, Georgia, US
474	84013167	Georgia	Johnson	Johnson, Georgia, US
475	84013169	Georgia	Jones	Jones, Georgia, US
476	84013171	Georgia	Lamar	Lamar, Georgia, US
477	84013173	Georgia	Lanier	Lanier, Georgia, US
478	84013175	Georgia	Laurens	Laurens, Georgia, US
479	84013177	Georgia	Lee	Lee, Georgia, US
480	84013179	Georgia	Liberty	Liberty, Georgia, US
481	84013181	Georgia	Lincoln	Lincoln, Georgia, US
482	84013183	Georgia	Long	Long, Georgia, US
483	84013185	Georgia	Lowndes	Lowndes, Georgia, US
484	84013187	Georgia	Lumpkin	Lumpkin, Georgia, US
485	84013189	Georgia	McDuffie	McDuffie,Georgia,US
486	84013191	Georgia	McIntosh	McIntosh, Georgia, US
487	84013193	Georgia	Macon	Macon, Georgia, US
488	84013195	Georgia	Madison	Madison, Georgia, US
489	84013197	Georgia	Marion	Marion, Georgia, US
490	84013199	Georgia	Meriwether	Meriwether, Georgia, US
491	84013201	Georgia	Miller	Miller, Georgia, US
492	84013205	Georgia	Mitchell	Mitchell, Georgia, US
493	84013207	Georgia	Monroe	Monroe, Georgia, US
494	84013209	Georgia	Montgomery	Montgomery, Georgia, US
495	84013211	Georgia	Morgan	Morgan, Georgia, US
496	84013213	Georgia	Murray	Murray, Georgia, US
497	84013215	Georgia	Muscogee	Muscogee, Georgia, US
498	84013217	Georgia	Newton	Newton, Georgia, US
499	84013219	Georgia	Oconee	Oconee, Georgia, US
500	84013221	Georgia	Oglethorpe	Oglethorpe, Georgia, US
501	84013223	Georgia	Paulding	Paulding, Georgia, US
